ts_ms,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,ax_g,ay_g,az_g
76400,0.53,-1.92,162.89,-0.18,1.65,17.76,0.079,0,0.986
76460,0.41,-2.04,164.2,0.31,2.69,26.12,0.097,-0.01,0.992
76470,0.39,-2.05,164.47,0.31,2.69,26.12,0.097,-0.01,0.992
76552,0.27,-2.16,167.23,1.28,1.89,39.86,0.088,-0.003,0.975
76561,0.27,-2.19,167.66,0.79,0.12,42.66,0.078,0.023,0.954
76621,0.2,-2.37,170.59,-0.12,0.85,54.69,0.089,0.004,0.976
76631,0.18,-2.39,171.13,-0.12,0.85,54.69,0.089,0.004,0.976
76691,0.08,-2.57,174.76,-0.79,-0.73,62.93,0.065,0.015,0.958
76752,0,-2.53,178.53,-0.92,-0.49,61.46,0.02,0.049,0.981
76771,0.01,-2.46,179.77,0.67,2.56,61.83,0.026,0.036,0.986
76831,-0.08,-2.37,-176.75,-1.04,-1.83,55.18,-0.014,-0.001,0.967
76831,-0.08,-2.37,-176.75,-1.04,-1.83,55.18,-0.014,-0.001,0.967
76892,-0.03,-2.24,-173.67,2.81,0.43,47.36,0.005,0.008,0.957
76901,-0.02,-2.2,-173.2,1.22,0.73,46.63,-0.022,0.036,1.022
76972,0.01,-2.01,-170.31,0.73,0.43,35.95,-0.028,0,0.978
77011,-0.01,-1.86,-169.05,0.61,1.04,28.08,-0.02,0.019,0.987
77041,-0.02,-1.76,-168.37,-0.31,-0.55,23.68,-0.029,0.015,1.007
77101,-0.04,-1.55,-167.55,0.24,0.67,6.29,-0.054,-0.033,0.989
77112,-0.05,-1.5,-167.49,0.24,0.67,6.29,-0.054,-0.033,0.989
77172,-0.11,-1.27,-167.57,-0.37,0.67,-5.68,-0.036,-0.008,0.988
77232,-0.22,-1.05,-168.44,-0.73,-0.31,-18.98,-0.04,-0.037,0.994
77242,-0.22,-1.02,-168.67,0.24,-0.37,-22.28,-0.032,-0.013,0.986
77293,-0.29,-0.88,-170.05,0.67,1.4,-31.74,-0.044,-0.045,0.988
77312,-0.36,-0.81,-170.75,-1.28,0.06,-35.03,-0.048,-0.052,0.943
77372,-0.49,-0.62,-173.42,-0.06,-1.04,-49.74,-0.05,-0.036,1.03
77443,-0.54,-0.54,-177.34,-0.43,-2.08,-61.28,-0.04,-0.006,1.038
77443,-0.54,-0.54,-177.34,-0.43,-2.08,-61.28,-0.04,-0.006,1.038
77502,-0.49,-0.56,178.9,-2.26,-0.85,-65.06,-0.023,0.019,1.07
77512,-0.49,-0.55,178.25,-2.26,-0.85,-65.06,-0.023,0.019,1.07
77573,-0.35,-0.63,174.48,-0.06,-0.55,-61.1,0.027,0.049,0.979
77593,-0.31,-0.69,173.29,-2.62,-1.04,-60.06,0.039,0.06,0.982
77653,-0.1,-0.79,169.95,-1.04,0.06,-54.75,0.031,0.048,1.004
77663,-0.08,-0.79,169.44,-0.49,1.1,-51.64,0.032,0.033,0.985
77724,0.18,-0.95,166.58,-0.92,-1.28,-43.09,0.056,0.036,1.009
77773,0.31,-1.12,164.69,0.61,-1.46,-34.61,0.074,0.043,0.972
77793,0.37,-1.16,164.01,-0.24,1.4,-33.69,0.082,0.051,1.016
77853,0.52,-1.38,162.59,1.34,-0.37,-18.55,0.097,0.03,0.986
77863,0.52,-1.41,162.43,-1.95,1.83,-16.05,0.098,0.036,1
77923,0.57,-1.56,161.88,-1.53,0.06,-0.67,0.097,0.024,0.997
77973,0.55,-1.66,162.02,-0.18,0.92,5.8,0.059,0.019,1.007
77983,0.54,-1.68,162.13,-0.12,1.46,11.47,0.075,0,0.981
78033,0.49,-1.82,162.84,0.31,1.95,16.97,0.094,0.016,1.008
78094,0.42,-1.91,164.29,0.73,0.85,27.1,0.077,0.005,0.979
78104,0.4,-1.91,164.58,0.12,2.5,28.99,0.064,-0.016,1.015
78164,0.29,-2.01,166.61,0.06,0.31,36.87,0.05,0.006,1.03
78224,0.18,-2.1,169.14,0.18,0,46.2,0.097,-0.014,0.986
78234,0.16,-2.13,169.6,0.18,0,46.2,0.097,-0.014,0.986
78286,0.13,-2.26,172.27,3.6,0.98,58.17,0.092,-0.008,0.968
78344,0.08,-2.32,176.03,-0.24,0.79,65.49,0.049,0.025,1.017
78344,0.08,-2.32,176.03,-0.24,0.79,65.49,0.049,0.025,1.017
78415,0.04,-2.22,-179.43,0.73,1.4,63.72,0.033,0.018,0.978
78424,0.04,-2.18,-178.82,0.31,1.95,60.85,-0.005,0.043,0.995
78484,0.04,-2.01,-175.36,0.43,0.18,54.44,-0.004,0.035,0.986
78545,0.09,-1.72,-172.42,0.98,2.56,42.36,-0.021,0.041,0.961
78564,0.12,-1.65,-171.6,0.85,-0.85,40.59,-0.017,0.018,0.976
78615,0.14,-1.46,-169.85,1.04,-1.46,31.13,-0.066,-0.012,0.976
78635,0.14,-1.41,-169.27,-0.18,0.49,29.24,-0.013,0.018,1.009
78685,0.11,-1.3,-168.18,0.37,-0.85,17.88,-0.029,-0.002,1.003
78746,0.08,-1.17,-167.44,-0.18,-0.24,8.18,-0.03,-0.004,1.002
78755,0.07,-1.14,-167.37,-0.18,-0.24,8.18,-0.03,-0.004,1.002
78815,0.03,-1.02,-167.26,-0.43,-0.24,-0.79,-0.026,-0.011,0.998
78875,-0.03,-0.9,-167.64,0.37,-0.98,-8.54,-0.004,-0.019,1.016
78896,-0.04,-0.87,-167.88,0.06,-0.18,-11.84,-0.014,-0.016,0.973
78945,-0.14,-0.77,-168.78,-0.18,-1.16,-22.03,-0.045,-0.021,0.964
78945,-0.14,-0.77,-168.78,-0.18,-1.16,-22.03,-0.045,-0.021,0.964
79016,-0.32,-0.6,-170.86,-0.31,-2.99,-33.69,-0.08,-0.04,0.958
79056,-0.34,-0.6,-172.49,-0.67,-4.21,-42.3,-0.039,0.004,1.055
79076,-0.39,-0.55,-173.38,-1.53,1.16,-44.49,-0.019,-0.031,1.013
79137,-0.3,-0.52,-176.42,0.31,-1.59,-52.98,-0.035,0.026,1.059
79176,-0.23,-0.5,-178.66,-1.28,-0.85,-57.86,-0.031,0.03,0.96
79206,-0.17,-0.48,179.64,-1.4,1.1,-56.82,-0.019,0.038,1.057
79256,-0.04,-0.58,176.87,-1.04,-0.67,-54.44,0.03,0.059,0.972
79286,0.03,-0.65,175.3,-0.92,0.12,-52.19,0.051,0.048,0.979
79336,0.14,-0.74,172.83,-1.53,-0.12,-47.42,0.041,0.046,0.996
79366,0.2,-0.8,171.5,-0.06,0.49,-43.27,0.041,0.049,0.988
79427,0.36,-0.92,169.18,-0.61,0.98,-35.1,0.043,0.039,1
79427,0.36,-0.92,169.18,-0.61,0.98,-35.1,0.043,0.039,1
79497,0.53,-1.13,167.09,0.61,-1.34,-26.18,0.067,0.045,0.993
79547,0.6,-1.28,166.12,0.67,0.37,-15.62,0.094,0.026,0.998
79567,0.63,-1.33,165.86,-0.37,0.12,-11.17,0.046,0.035,0.985
79607,0.63,-1.37,165.49,-0.67,-0.24,-5.37,0.071,0.019,0.997
79627,0.62,-1.43,165.4,-1.04,-0.06,-2.87,0.08,0,0.992
79697,0.52,-1.54,165.74,-0.98,1.77,10.99,0.062,-0.02,0.99
79708,0.49,-1.55,165.85,-0.98,1.77,10.99,0.062,-0.02,0.99
79798,0.31,-1.69,167.45,-0.18,2.93,24.05,0.072,0.004,0.997
79807,0.3,-1.69,167.68,-0.18,2.93,24.05,0.072,0.004,0.997
79857,0.18,-1.76,168.89,0.43,1.04,32.65,0.066,-0.014,0.94
79867,0.15,-1.79,169.55,0.43,1.04,32.65,0.066,-0.014,0.94
79928,0.01,-1.96,171.96,-1.53,-1.1,44.01,0.102,0.001,1.017
79967,-0.04,-2.07,173.95,-1.16,-2.32,51.94,0.074,0.009,1.018
79988,-0.03,-2.11,175.06,1.65,0.43,55.42,0.081,0.014,1.029
80048,-0.03,-2.2,178.71,1.22,1.4,63.11,0.058,0.033,1.02
80058,-0.01,-2.21,179.36,2.14,1.16,64.27,0.074,0.031,1.005
80118,0.01,-2.23,-176.69,-0.98,-1.34,67.08,0.051,0.047,0.983
80178,0.03,-2.15,-172.72,0.06,1.16,65.19,0.018,0.044,1.022
80189,0.03,-2.13,-172.06,0.06,1.16,65.19,0.018,0.044,1.022
80258,0.07,-2.05,-167.74,1.22,1.4,59.14,0.011,0.031,0.982
80348,0.11,-1.79,-162.88,0.98,0.06,47.55,-0.037,-0.002,0.968
80358,0.13,-1.74,-162.44,0.92,1.53,44.37,-0.037,-0.002,0.968
80408,0.18,-1.55,-160.45,0.31,0.67,36.32,-0.021,0.012,0.992
80439,0.18,-1.45,-159.5,-1.28,-1.1,28.44,-0.052,0.003,1.001
80439,0.18,-1.45,-159.5,-1.28,-1.1,28.44,-0.052,0.003,1.001
80489,0.15,-1.33,-158.24,0.31,0.55,26.61,-0.016,0.017,0.995
80500,0.13,-1.31,-158.04,-0.98,-1.95,19.78,-0.05,-0.019,1.01
80579,0.01,-1.22,-156.95,-1.1,-0.12,9.64,0.001,-0.014,0.999
80589,0,-1.24,-156.86,-1.1,-0.12,9.64,0.001,-0.014,0.999
80649,-0.1,-1.18,-156.61,-0.55,-0.79,2.01,-0.01,-0.028,0.991
80699,-0.21,-1.1,-156.79,-0.49,-0.18,-6.65,-0.004,-0.038,1.008
80719,-0.25,-1.07,-156.96,0.37,-0.37,-10.07,-0.018,-0.033,0.982
80779,-0.4,-0.96,-157.84,1.04,-1.71,-18.25,-0.01,-0.059,0.985
80799,-0.42,-0.97,-158.23,-0.24,-0.55,-20.94,0.005,-0.021,0.992
80849,-0.41,-0.98,-159.41,1.16,-1.34,-25.33,-0.001,-0.014,1.029
80869,-0.42,-0.97,-159.92,-0.31,-0.24,-25.76,-0.001,-0.014,1.029
80930,-0.38,-0.99,-161.55,-0.06,-1.22,-26.37,0.021,0.006,0.952
80980,-0.3,-1.02,-162.83,0.06,1.04,-24.35,0.033,0.022,0.984
81000,-0.27,-1.02,-163.32,-2.14,0.67,-24.11,0.027,0.025,0.927
81060,-0.15,-1.01,-164.69,-0.37,2.87,-21.06,0.024,0.038,0.996
81060,-0.15,-1.01,-164.69,-0.37,2.87,-21.06,0.024,0.038,0.996
81130,0.12,-1.13,-165.95,2.01,-0.55,-15.5,0.044,0.028,0.998
81141,0.14,-1.13,-166.11,-0.37,1.65,-15.08,0.044,0.05,0.95
81200,0.26,-1.2,-166.76,0.24,2.2,-8.24,0.049,0.028,1
81250,0.32,-1.26,-167.05,-0.55,0.61,-3.6,0.054,0.03,1.013
81260,0.35,-1.27,-167.07,0.61,1.28,-1.59,0.064,0.029,1.005
81340,0.37,-1.44,-166.82,-0.49,-0.98,9.16,0.083,0.011,0.998
81350,0.37,-1.48,-166.73,-0.49,-0.98,9.16,0.083,0.011,0.998
81420,0.37,-1.56,-165.73,-0.12,-1.46,18.74,0.078,0.003,0.993
81420,0.37,-1.56,-165.73,-0.12,-1.46,18.74,0.078,0.003,0.993
81491,0.34,-1.64,-164.17,0.06,0.43,24.84,0.051,-0.013,1.006
81551,0.29,-1.73,-162.4,0,0.98,33.51,0.076,-0.014,0.976
81561,0.28,-1.75,-162.05,0.37,0.79,34.97,0.07,-0.004,0.996
81611,0.21,-1.81,-160.18,0.85,3.54,38.76,0.072,0,1.012
81641,0.16,-1.84,-158.95,0.55,2.62,42.36,0.058,0.007,0.993
81701,0.08,-1.91,-156.31,0.06,-0.49,46.2,0.048,-0.001,0.984
81711,0.07,-1.92,-155.85,0.06,-0.49,46.2,0.048,-0.001,0.984
81771,-0.05,-1.96,-152.91,0.37,0.31,49.74,0.056,-0.022,0.982
81813,-0.1,-1.96,-150.91,0.31,0.24,49.62,0.035,0.004,0.993
81841,-0.14,-1.9,-149.38,0.31,1.04,50.05,0.036,0.011,0.986
81891,-0.18,-1.83,-146.9,-0.43,0,49.19,0.015,0.007,0.996
81912,-0.2,-1.81,-145.95,-0.43,0.31,47.49,0.015,0.01,0.986
81972,-0.36,-1.77,-143.18,-2.26,-0.31,46.33,0.035,0.006,1.003
82012,-0.42,-1.76,-141.45,-1.04,1.65,43.15,0.021,0.025,1.019
82042,-0.46,-1.76,-140.21,-0.18,2.75,37.54,0.008,0.013,1.006
82092,-0.49,-1.67,-138.33,0.24,1.59,37.05,0.01,0.02,1.007
82112,-0.48,-1.66,-137.65,0.24,-0.37,34.48,0.019,0.01,0.99
82172,-0.51,-1.69,-135.59,-0.37,0.55,34.42,0.042,0.023,0.981
82222,-0.47,-1.7,-133.9,0.06,-1.83,34.3,0.024,0.026,0.965
82252,-0.44,-1.71,-132.88,-0.18,0.37,33.51,0.045,0.021,0.991
82304,-0.41,-1.67,-131.26,0.79,0.61,31.43,0.025,0.03,0.991
82304,-0.41,-1.67,-131.26,0.79,0.61,31.43,0.025,0.03,0.991
82362,-0.36,-1.64,-129.47,-0.49,-0.67,29.17,0.003,0.016,0.971
82413,-0.37,-1.59,-128.05,0.37,-0.31,27.1,-0.005,-0.011,0.969
82423,-0.36,-1.57,-127.78,0.06,0.55,26.92,0.011,0.027,0.993
82493,-0.36,-1.51,-125.97,-0.67,0.55,24.72,0.025,0.014,0.996
82493,-0.36,-1.51,-125.97,-0.67,0.55,24.72,0.025,0.014,0.996
82563,-0.4,-1.55,-124.12,0.31,-1.04,28.75,0.054,-0.001,0.982
82613,-0.51,-1.54,-122.75,-0.67,-0.67,26.67,0.005,-0.058,0.963
82623,-0.51,-1.56,-122.45,0.61,-0.73,29.66,0.042,-0.016,0.995
82693,-0.56,-1.61,-120.3,1.83,1.53,33.14,0.039,-0.018,1.014
82693,-0.56,-1.61,-120.3,1.83,1.53,33.14,0.039,-0.018,1.014
82763,-0.6,-1.58,-117.95,0.67,1.16,33.45,0.021,-0.035,1.001
82813,-0.68,-1.52,-116.27,-1.1,-0.18,33.51,0.033,-0.047,0.979
82863,-0.72,-1.43,-114.66,1.28,0.12,31.07,0.002,-0.024,0.974
82874,-0.72,-1.41,-114.35,1.28,0.12,31.07,0.002,-0.024,0.974
82934,-0.82,-1.26,-112.78,-0.55,-0.06,23.8,-0.01,-0.037,0.996
82944,-0.83,-1.25,-112.58,0,-0.49,19.71,-0.006,-0.028,0.987
83014,-0.91,-1.13,-111.4,0.67,0.18,14.89,0,-0.035,0.969
83054,-0.86,-1.12,-110.82,1.59,1.34,13.92,0.035,0.005,0.98
83074,-0.83,-1.08,-110.59,0.61,1.65,11.6,0.019,0.002,1.002
83134,-0.7,-0.97,-109.97,0,1.22,9.34,0.022,0.022,0.956
83144,-0.68,-0.98,-109.88,1.04,-0.61,8.85,0.023,0.011,1.007
83214,-0.57,-1,-109.23,0.18,1.65,9.4,0.041,0.021,1.012
83224,-0.56,-1.04,-109.12,-0.79,-4.09,10.56,0.021,0.03,0.998
83285,-0.48,-1.04,-108.59,1.34,1.1,8.91,0.016,0.032,0.999
83334,-0.41,-1.01,-108.18,-0.43,1.71,8.48,0.024,0.013,0.987
83354,-0.32,-1.02,-108.01,2.01,-1.71,8.54,0.004,0.038,0.987
83405,-0.26,-1.04,-107.61,0,-1.04,7.45,0.017,0.029,0.985
83455,-0.17,-1.1,-107.19,1.46,0.55,8.67,0.043,0.021,0.989
83495,-0.13,-1.15,-106.79,0.37,-0.43,10.99,0.028,0.015,0.995
83535,-0.09,-1.19,-106.33,-0.67,0,11.84,0.037,0.009,0.998
83545,-0.08,-1.19,-106.2,0.85,-0.31,12.82,0.016,0.01,1.007
83605,-0.05,-1.21,-105.38,0.49,1.46,15.56,0.04,-0.004,0.988
83665,-0.05,-1.27,-104.33,0,-0.79,19.41,0.045,-0.007,1.008
83665,-0.05,-1.27,-104.33,0,-0.79,19.41,0.045,-0.007,1.008
83735,-0.06,-1.28,-102.85,0,-0.18,22.46,0.048,-0.009,0.992
83745,-0.05,-1.27,-102.62,1.77,1.59,23.32,0.042,0,0.989
83806,-0.08,-1.3,-101.09,0.06,1.04,26.73,0.018,0.008,0.997
83866,-0.12,-1.32,-99.35,-2.08,-0.92,30.09,0.03,0,0.992
83866,-0.12,-1.32,-99.35,-2.08,-0.92,30.09,0.03,0,0.992
83926,-0.2,-1.37,-97.47,-0.06,-0.92,32.9,0.041,0.007,0.976
83976,-0.25,-1.4,-95.78,-0.55,0.37,34.06,0.037,0.001,0.987
83996,-0.25,-1.4,-95.1,0.24,0.37,33.75,0.03,0.008,0.995
84046,-0.24,-1.41,-93.36,0.98,1.95,34.12,0.026,0.003,0.986
84056,-0.23,-1.38,-93.02,0.98,1.95,34.12,0.026,0.003,0.986
84126,-0.22,-1.37,-90.63,0.06,0.18,33.63,0.03,0.018,0.998
84196,-0.2,-1.24,-88.5,1.46,-0.61,27.89,-0.007,-0.007,0.975
84207,-0.2,-1.24,-88.21,-1.4,-0.79,28.99,0.012,0.025,0.981
84256,-0.22,-1.16,-86.95,-1.46,0,23.74,-0.007,0.005,0.994
84276,-0.2,-1.12,-86.5,0.61,1.34,22.95,0.007,0.007,0.994
84347,-0.24,-1.07,-85.18,-0.67,-0.79,18.13,0.005,0.012,0.998
84347,-0.24,-1.07,-85.18,-0.67,-0.79,18.13,0.005,0.012,0.998
84417,-0.19,-0.96,-84.21,-0.12,1.83,11.9,0.005,0.016,1.001
84417,-0.19,-0.96,-84.21,-0.12,1.83,11.9,0.005,0.016,1.001
84487,-0.1,-0.95,-83.59,-0.43,0.49,7.51,-0.004,0.007,0.974
84557,-0.06,-1.02,-83.03,0.12,-0.85,7.26,0.026,0.026,0.993
84557,-0.06,-1.02,-83.03,0.12,-0.85,7.26,0.026,0.026,0.993
84617,-0.1,-1.08,-82.58,-0.12,0.43,6.53,0.035,-0.002,1.004
84627,-0.09,-1.1,-82.51,-0.12,-2.93,7.26,0.002,0.009,0.991
84687,-0.1,-1.16,-82.1,-0.92,0.31,5.74,0.015,0.001,0.999
84747,-0.1,-1.22,-81.71,-0.37,-0.55,5.55,0.04,-0.006,0.999
84747,-0.1,-1.22,-81.71,-0.37,-0.55,5.55,0.04,-0.006,0.999
84818,-0.14,-1.23,-81.31,-0.06,0.12,4.64,0.035,0,0.991
84818,-0.14,-1.23,-81.31,-0.06,0.12,4.64,0.035,0,0.991
84888,-0.26,-1.24,-81.06,-0.55,-0.55,2.44,0.019,-0.025,0.998
84928,-0.36,-1.23,-80.96,-0.18,1.16,0.55,0.036,-0.035,0.983
84948,-0.41,-1.2,-80.99,-1.04,-1.4,-2.93,-0.047,-0.054,0.976
85018,-0.54,-1.18,-81.26,-0.61,-0.67,-6.29,0.001,-0.034,0.998
85048,-0.58,-1.2,-81.45,0.98,-1.59,-5.68,0.011,-0.03,0.973
85078,-0.59,-1.23,-81.64,-1.22,0.06,-6.65,0.042,-0.001,1.025
85128,-0.58,-1.22,-82,1.1,0.37,-7.02,0.027,-0.011,1
85179,-0.51,-1.24,-82.27,0.31,1.65,-4.58,0.036,-0.009,1.004
85199,-0.46,-1.26,-82.39,1.46,-0.85,-5.8,0.027,0.012,1.007
85260,-0.38,-1.24,-82.64,-1.65,0.12,-4.58,0.036,0.007,0.997
85269,-0.35,-1.22,-82.69,1.89,1.4,-4.52,0.023,0.018,0.972
85340,-0.25,-1.32,-82.84,-2.5,-0.73,-0.37,0.066,0.052,0.973
85380,-0.18,-1.37,-82.76,-1.1,-0.37,2.01,0.019,0.036,0.997
85399,-0.15,-1.41,-82.68,-0.37,-0.55,4.33,0.048,0.038,1.022
85470,0,-1.44,-82.38,-0.12,0.85,5.86,0.03,0.04,0.981
85470,0,-1.44,-82.38,-0.12,0.85,5.86,0.03,0.04,0.981
85539,0.06,-1.46,-81.86,0.18,1.77,8.36,0.028,0.018,1.006
85550,0.07,-1.46,-81.75,0.12,-0.67,10.5,0.015,0.022,1.001
85609,0.06,-1.52,-80.99,-0.37,0.18,16.36,0.041,0.004,1
85659,0.03,-1.57,-80.12,0.55,1.16,18.25,0.058,0.001,0.988
85691,0.01,-1.59,-79.46,0.24,0.31,23.07,0.025,-0.006,1.009
85729,0,-1.65,-78.44,0.49,-0.43,27.83,0.069,-0.007,1.002
85760,-0.02,-1.72,-77.55,0.85,0.49,30.76,0.069,-0.007,0.994
85820,-0.07,-1.73,-75.55,0.67,1.59,35.95,0.056,-0.001,1.006
85830,-0.08,-1.77,-75.17,1.16,-1.28,37.96,0.084,-0.009,0.991
85900,-0.13,-1.77,-72.34,0.55,2.14,41.69,0.027,-0.001,1.012
85900,-0.13,-1.77,-72.34,0.55,2.14,41.69,0.027,-0.001,1.012
85970,-0.16,-1.75,-69.36,-0.24,0.24,43.95,0.033,0.019,1.008
86010,-0.2,-1.77,-67.58,-0.24,-0.24,44.92,0.039,0.009,1.022
86040,-0.25,-1.81,-66.25,-1.1,-2.5,44.19,0.028,0.002,1.005
86101,-0.29,-1.83,-63.56,0.37,1.53,43.88,0.025,0.011,1.012
86101,-0.29,-1.83,-63.56,0.37,1.53,43.88,0.025,0.011,1.012
86150,-0.31,-1.82,-61.41,-0.55,-1.34,42.91,0.021,0.006,1.009
86210,-0.32,-1.81,-58.89,-0.55,-1.34,40.59,-0.002,0.003,1.001
86221,-0.34,-1.81,-58.49,-0.55,-1.34,40.59,-0.002,0.003,1.001
86290,-0.36,-1.75,-56.15,-0.37,0,36.25,-0.008,0.013,1.017
86341,-0.37,-1.65,-54.05,-0.85,-0.79,31.86,0.007,0.017,1.005
86351,-0.38,-1.64,-53.72,-0.85,-0.79,31.86,0.007,0.017,1.005
86411,-0.36,-1.58,-51.94,0.73,1.22,28.75,-0.004,0.009,0.975
86421,-0.36,-1.57,-51.67,-0.31,0.37,26.31,0.032,0.018,0.98
86482,-0.3,-1.54,-50.05,-0.61,-0.49,27.34,0.034,0.002,0.976
86542,-0.23,-1.52,-48.41,1.4,1.71,27.77,0.052,0.023,1.024
86542,-0.23,-1.52,-48.41,1.4,1.71,27.77,0.052,0.023,1.024
86601,-0.19,-1.53,-46.75,0.79,0.24,28.02,0.052,0.028,1.002
86651,-0.19,-1.57,-45.38,0.18,-2.32,28.81,0.005,-0.008,0.977
86671,-0.21,-1.55,-44.82,0.79,1.16,27.83,0.027,-0.016,0.97
86732,-0.2,-1.6,-43.14,1.04,-0.61,27.77,0.02,-0.004,0.972
86782,-0.2,-1.57,-41.78,-0.18,0.24,27.89,0.015,-0.02,1.003
86792,-0.21,-1.55,-41.5,-0.18,0.24,27.89,0.015,-0.02,1.003
86862,-0.23,-1.51,-39.55,0.49,0.73,29.79,0.043,0,1.013
86862,-0.23,-1.51,-39.55,0.49,0.73,29.79,0.043,0,1.013
86933,-0.3,-1.46,-37.51,0.55,1.77,30.4,0.031,-0.01,1.025
86982,-0.32,-1.49,-35.98,0.43,0.92,29.85,0.014,-0.034,0.955
86993,-0.34,-1.48,-35.68,0.43,0.92,29.85,0.014,-0.034,0.955
87053,-0.41,-1.48,-33.86,-0.31,-0.37,29.79,0.048,-0.025,1.02
87053,-0.41,-1.48,-33.86,-0.31,-0.37,29.79,0.048,-0.025,1.02
87114,-0.46,-1.48,-32.02,0.85,0.73,29.72,0.036,-0.04,0.972
87172,-0.52,-1.36,-30.35,1.34,0.55,25.21,-0.032,-0.046,0.948
87183,-0.54,-1.31,-30.13,-0.43,1.28,22.03,-0.027,-0.03,0.971
87243,-0.6,-1.13,-29.18,-0.18,-1.28,10.31,0.007,-0.02,0.946
87293,-0.71,-1.1,-28.75,-0.67,-2.08,7.32,-0.016,-0.026,0.936
87303,-0.72,-1.1,-28.69,-0.98,-1.1,5.62,0.007,-0.014,0.966
87373,-0.75,-1.15,-28.6,-0.67,-2.5,-1.46,0.007,0.004,0.959
87423,-0.68,-1.13,-28.77,-0.37,1.22,-6.1,0,0.017,0.994
87433,-0.66,-1.1,-28.83,-0.37,1.22,-6.1,0,0.017,0.994
87493,-0.57,-1.12,-29.23,-0.61,0.73,-8,0.031,0.027,0.998
87533,-0.48,-1.09,-29.51,0.67,2.26,-7.81,0.029,0.027,0.999
87553,-0.45,-1.18,-29.65,-0.37,-3.11,-6.53,0.04,0.02,0.986
87613,-0.29,-1.22,-29.98,0.37,-0.67,-4.15,0.038,0.034,1
87653,-0.18,-1.25,-30.16,0.31,-0.49,-4.76,0.022,0.042,1.007
87684,-0.12,-1.27,-30.25,-0.49,-0.12,-3.6,0.031,0.042,1.009
87734,-0.04,-1.3,-30.35,-0.61,-0.12,-1.89,0.02,0.039,1.008
87744,-0.04,-1.3,-30.34,-0.31,0.73,0.43,0.041,0.011,0.997
87804,0,-1.3,-30.32,-0.92,-0.31,1.22,0.032,0.016,1.003
87854,0.01,-1.31,-30.21,0.18,0.61,3.48,0.038,0.009,1.012
87884,-0.02,-1.34,-30.02,-0.43,0.85,6.53,0.047,-0.023,1
87944,-0.05,-1.34,-29.54,-0.18,-0.61,9.89,0.024,-0.012,0.992
87944,-0.05,-1.34,-29.54,-0.18,-0.61,9.89,0.024,-0.012,0.992
88004,-0.13,-1.42,-28.77,0.49,-0.73,14.16,0.028,-0.002,1.006
88064,-0.21,-1.55,-27.61,-0.12,-0.43,23.32,0.064,-0.02,1.012
88064,-0.21,-1.55,-27.61,-0.12,-0.43,23.32,0.064,-0.02,1.012
88125,-0.34,-1.66,-25.99,-0.85,-1.89,30.64,0.05,-0.023,0.987
88195,-0.39,-1.71,-23.69,1.53,0.85,34.91,0.058,-0.012,1.018
88195,-0.39,-1.71,-23.69,1.53,0.85,34.91,0.058,-0.012,1.018
88255,-0.43,-1.75,-21.42,-0.67,-1.1,38.27,0.045,-0.006,0.994
88295,-0.49,-1.69,-19.88,-1.1,-0.49,38.82,0.037,-0.001,0.994
88315,-0.51,-1.66,-19.12,0,0.31,38.09,0.021,0.002,0.965
88395,-0.57,-1.56,-16.17,-0.92,0.06,36.8,0.033,0.01,0.989
88395,-0.57,-1.56,-16.17,-0.92,0.06,36.8,0.033,0.01,0.989
88445,-0.57,-1.49,-14.36,-0.12,0.37,36.25,0.032,0.023,1.034
88475,-0.54,-1.46,-13.3,0,0.43,34.97,0.018,0.027,1.027
88526,-0.44,-1.37,-11.59,1.16,1.83,33.02,0.03,0.022,0.979
88575,-0.35,-1.32,-9.93,0.18,0.18,32.71,0.008,0.044,0.976
88586,-0.35,-1.32,-9.59,-0.61,-0.06,34.18,0.042,0.028,1.027
88656,-0.31,-1.41,-7.1,-0.85,-0.43,36.01,0.011,0.011,0.997
88656,-0.31,-1.41,-7.1,-0.85,-0.43,36.01,0.011,0.011,0.997
88716,-0.28,-1.46,-4.94,-0.18,0.43,35.03,0.018,0.042,0.985
88776,-0.31,-1.44,-2.85,-1.95,-2.62,33.69,-0.042,0.021,1.011
88816,-0.29,-1.4,-1.61,-0.06,-1.22,31.49,0.013,0.028,0.988
88836,-0.33,-1.38,-1.04,-1.22,-0.18,28.5,0.011,-0.005,0.993
88898,-0.41,-1.32,0.47,-0.61,-1.28,22.46,0.008,-0.008,0.966
88898,-0.41,-1.32,0.47,-0.61,-1.28,22.46,0.008,-0.008,0.966
88966,-0.49,-1.33,1.91,-0.37,-0.67,20.32,-0.006,-0.004,1.027
89016,-0.61,-1.35,2.9,-0.43,-2.01,19.1,0.007,-0.04,1.003
89027,-0.62,-1.31,3.09,0.61,1.83,18.49,-0.011,-0.021,1.008
89087,-0.7,-1.33,4.1,1.46,-2.2,15.56,0.012,-0.051,0.974
89137,-0.75,-1.38,4.91,0.85,-2.81,16.3,0.02,-0.044,0.983
89157,-0.79,-1.3,5.18,-0.06,2.93,13.49,0.006,-0.038,0.975
89217,-0.87,-1.22,5.84,-0.85,-0.55,9.03,-0.003,-0.046,0.972
89227,-0.86,-1.2,5.9,1.71,1.16,5.92,0,-0.024,1.049
89287,-0.94,-0.96,5.87,2.26,-0.79,-6.47,-0.064,-0.063,0.958
